17.408	0	29	33.3	-0.7785
17.44	0	43	33	1.4839
17.472	0	28	32.8	-0.8691
17.504	0	35	32.5	0.4148
17.536	0	35	32.2	0.4609
17.568	0	33	31.9	0.1828
17.6	0	38	31.6	1.005
17.632	0	38	31.4	1.048
17.664	0	35	31.1	0.6408
17.696	0	33	30.8	0.366
17.728	0	29	30.6	-0.282
17.76	0	40	30.3	1.4953
17.792	0	31	30	0.1654
17.824	0	21	29.8	-1.8334
17.856	0	28	29.5	-0.281
17.888	0	31	29.3	0.2981
17.92	0	22	29	-1.4366
17.952	0	40	28.8	1.7295
17.984	0	27	28.5	-0.2873
18.016	0	35	28.3	1.1006
18.048	0	37	28.1	1.4307
18.08	0	25	27.8	-0.5443
18.112	0	27	27.6	-0.1102
18.144	0	31	27.4	0.6334
18.176	0	33	27.1	0.9921
18.208	0	25	26.9	-0.3662
18.24	0	20	26.7	-1.4236
18.272	0	25	26.5	-0.2797
18.304	0	20	26.2	-1.3287
18.336	0	23	26	-0.6025
18.368	0	29	25.8	0.5755
18.4	0	31	25.6	0.9434
18.432	0	35	25.4	1.5835
18.464	0	24	25.2	-0.2269
18.496	0	32	24.9	1.2094
18.528	0	28	24.7	0.595
18.56	0	28	24.5	0.6323
18.592	0	25	24.3	0.1281
18.624	0	29	24.1	0.874
18.656	0	14	23.9	-2.4837
18.688	0	30	23.7	1.1069
18.72	0	31	23.5	1.298
18.752	0	23	23.4	-0.0701
18.784	0	28	23.2	0.8838
18.816	0	27	23	0.7483
18.848	0	21	22.8	-0.3717
18.88	0	24	22.6	0.2751
18.912	0	31	22.4	1.4946
18.944	0	17	22.2	-1.2003
18.976	0	32	22.1	1.7061
19.008	0	25	21.9	0.6017
19.04	0	23	21.7	0.2606
19.072	0	20	21.5	-0.3246
19.104	0	25	21.3	0.7026
19.136	0	28	21.2	1.2456
19.168	0	23	21	0.3984
19.2	0	19	20.8	-0.4014
19.232	0	31	20.7	1.7975
19.264	0	20	20.5	-0.1084
19.296	0	31	20.3	1.8546
19.328	0	27	20.2	1.2658
19.36	0	23	20	0.5953
19.392	0	26	19.9	1.1593
19.424	0	14	19.7	-1.4271
19.456	0	28	19.6	1.5423
19.488	0	22	19.4	0.5309
19.52	0	18	19.2	-0.2788
19.552	0	27	19.1	1.4678
19.584	0	12	18.9	-1.8564
19.616	0	24	18.8	1.0201
19.648	0	12	18.7	-1.7777
19.68	0	11	18.5	-2.0818
19.712	0	20	18.4	0.3489
19.744	0	23	18.2	0.9557
19.776	0	27	18.1	1.6564
19.808	0	20	17.9	0.439
19.84	0	13	17.8	-1.2401
19.872	0	21	17.7	0.6951
19.904	0	18	17.5	0.1049
19.936	0	15	17.4	-0.5813
19.968	0	15	17.3	-0.5491
20	0	25	17.1	1.5141
20.032	0	17	17	-0.0005
20.064	0	17	16.9	0.029
20.096	0	22	16.7	1.0725
20.128	0	18	16.6	0.3087
20.16	0	23	16.5	1.3011
20.192	0	17	16.4	0.1444
20.224	0	12	16.2	-1.1351
20.256	0	14	16.1	-0.5315
20.288	0	13	16	-0.7761
20.32	0	16	15.9	0.0267
20.352	0	17	15.8	0.2825
20.384	0	19	15.7	0.7306
20.416	0	14	15.5	-0.3841
20.448	0	17	15.4	0.3621
20.48	0	23	15.3	1.5384
20.512	0	20	15.2	1.0243
20.544	0	12	15.1	-0.8243
20.576	0	10	15	-1.4361
20.608	0	13	14.9	-0.4817
20.64	0	16	14.8	0.2928
20.672	0	20	14.7	1.1406
20.704	0	18	14.5	0.7727
20.736	0	10	14.4	-1.2817
20.768	0	22	14.3	1.5644
20.8	0	14	14.2	-0.0583
20.832	0	16	14.1	0.4404
20.864	0	11	14	-0.8404
20.896	0	13	13.9	-0.2403
20.928	0	8	13.8	-1.8444
20.96	0	15	13.7	0.3071
20.992	0	14	13.6	0.0907
21.024	0	13	13.5	-0.1397
21.056	0	11	13.4	-0.6783
21.088	0	23	13.4	1.9296
21.12	0	22	13.3	1.7843
21.152	0	8	13.2	-1.6339
21.184	0	14	13.1	0.2312
21.216	0	10	13	-0.8616
21.248	0	11	12.9	-0.5255
21.28	0	19	12.8	1.3515
21.312	0	13	12.7	0.0727
21.344	0	11	12.6	-0.4524
21.376	0	14	12.5	0.3637
21.408	0	10	12.5	-0.7102
21.44	0	10	12.4	-0.6858
21.472	0	19	12.3	1.4637
21.504	0	20	12.2	1.6612
21.536	0	12	12.1	-0.034
21.568	0	16	12	0.9319
21.6	0	14	12	0.5086
21.632	0	11	11.9	-0.2456
21.664	0	13	11.8	0.308
21.696	0	9	11.7	-0.8227
21.728	0	13	11.7	0.3482
21.76	0	7	11.6	-1.525
21.792	0	13	11.5	0.3875
21.824	0	12	11.4	0.1539
21.856	0	12	11.3	0.1738
21.888	0	15	11.3	0.9032
21.92	0	10	11.2	-0.3474
21.952	0	17	11.1	1.3464
21.984	0	10	11.1	-0.3059
22.016	0	19	11	1.748
22.048	0	13	10.9	0.5374
22.08	0	12	10.8	0.3075
22.112	0	18	10.8	1.6143
22.144	0	8	10.7	-0.8579
22.176	0	7	10.6	-1.2151
22.208	0	10	10.6	-0.167
22.24	0	6	10.5	-1.5962
22.272	0	6	10.4	-1.573
22.304	0	8	10.4	-0.7534
22.336	0	8	10.3	-0.7331
22.368	0	7	10.3	-1.0848
22.4	0	11	10.2	0.2242
22.432	0	12	10.1	0.4999
22.464	0	14	10.1	0.9831
22.496	0	10	10	-0.0019
22.528	0	12	9.9	0.5489
22.56	0	6	9.9	-1.3747
22.592	0	11	9.8	0.3253
22.624	0	15	9.8	1.2689
22.656	0	13	9.7	0.8495
22.688	0	11	9.7	0.3737
22.72	0	4	9.6	-2.3227
22.752	0	12	9.5	0.6577
22.784	0	7	9.5	-0.8277
22.816	0	13	9.4	0.9223
22.848	0	9	9.4	-0.1124
22.88	0	8	9.3	-0.417
22.912	0	9	9.3	-0.0799
22.944	0	11	9.2	0.4959
22.976	0	6	9.2	-1.1174
23.008	0	10	9.1	0.2579
23.04	0	15	9.1	1.4419
23.072	0	12	9	0.8007
23.104	0	5	9	-1.4997
23.136	0	5	8.9	-1.4807
23.168	0	8	8.9	-0.2699
23.2	0	10	8.8	0.3452
23.232	0	15	8.8	1.5146
23.264	0	16	8.7	1.7188
23.296	0	7	8.7	-0.5531
23.328	0	6	8.6	-0.924
23.36	0	9	8.6	0.1311
23.392	0	7	8.5	-0.5063
23.424	0	10	8.5	0.4408
23.456	0	5	8.4	-1.3003
23.488	0	11	8.4	0.7259
23.52	0	15	8.3	1.6159
23.552	0	12	8.3	0.9905
23.584	0	15	8.2	1.6372
23.616	0	13	8.2	1.2376
23.648	0	12	8.2	1.0252
23.68	0	7	8.1	-0.3738
23.712	0	6	8.1	-0.7355
23.744	0	14	8	1.4906
23.776	0	12	8	1.0699
23.808	0	4	8	-1.642
23.84	0	9	7.9	0.3271
23.872	0	9	7.9	0.3391
23.904	0	11	7.8	0.8776
23.936	0	14	7.8	1.551
23.968	0	7	7.8	-0.2524
24	0	10	7.7	0.6585
24.032	0	9	7.7	0.3977
24.064	0	15	7.6	1.7844
24.096	0	13	7.6	1.3928
24.128	0	6	7.6	-0.5549
24.16	0	12	7.5	1.194
24.192	0	11	7.5	0.9718
24.224	0	12	7.5	1.2133
24.256	0	9	7.4	0.4751
24.288	0	11	7.4	1.0014
24.32	0	8	7.4	0.2043
24.352	0	7	7.3	-0.1065
24.384	0	7	7.3	-0.0951
24.416	0	14	7.3	1.6871
24.448	0	8	7.2	0.2474
24.48	0	4	7.2	-1.322
24.512	0	6	7.2	-0.4074
24.544	0	14	7.1	1.7202
24.576	0	11	7.1	1.0851
24.608	0	8	7.1	0.2989
24.64	0	8	7	0.3089
24.672	0	10	7	0.8683
24.704	0	8	7	0.3286
24.736	0	6	6.9	-0.3291
24.768	0	3	6.9	-1.8527
24.8	0	6	6.9	-0.3077
24.832	0	6	6.8	-0.2971
24.864	0	10	6.8	0.9208
24.896	0	13	6.8	1.6057
24.928	0	4	6.8	-1.1425
24.96	0	12	6.7	1.41
24.992	0	10	6.7	0.954
25.024	0	3	6.7	-1.7421
25.056	0	7	6.6	0.1202
25.088	0	8	6.6	0.439
25.12	0	10	6.6	0.986
25.152	0	9	6.6	0.7364
25.184	0	11	6.5	1.2394
25.216	0	9	6.5	0.7524
25.248	0	8	6.5	0.4813
25.28	0	11	6.5	1.2612
25.312	0	7	6.4	0.1912
25.344	0	8	6.4	0.5058
25.376	0	9	6.4	0.7912
25.408	0	5	6.4	-0.5124
